time,consumption_negative,consumption_positive,temp_air_input,rpm,compression_ratio,temp_gaz_input,temp_gaz_output,press_output,press_input
2022-02-01 02:50:00,3927.487026738231,511.70639037436575,-14.586043603456345,5289.37547429077,1.966132867132999,6.978664747018155,68.15252447552903,3.610162484574491,1.7866026326615758
2022-02-01 03:00:00,3927.086409296849,511.7787577129096,-14.677491155903905,5289.942293706648,1.9663488276430772,6.944621554916138,68.13801892225878,3.609262032085803,1.7858823529412962
2022-02-01 03:10:00,3925.780377211288,511.5993019333951,-14.870408473880058,5289.581269848154,1.966267379679276,6.9065828877009965,68.10619127931349,3.608052653229365,1.785295351707236
2022-02-01 03:20:00,3922.31232003317,511.3618885232757,-15.094717400247823,5288.125173591468,1.965854792266689,6.86949115590338,68.05885355821106,3.606672562731627,1.7848617852736697
2022-02-01 03:30:00,3918.3473977789545,511.21620156317687,-15.353411764706914,5286.544694364813,1.9649925956397856,6.827953517071621,67.99297285068329,3.604902920609044,1.7848251748252943
2022-02-01 03:40:00,3915.304289593023,510.9319753188331,-15.618311394488916,5285.294770876536,1.9643866721515093,6.79400411353398,67.92255944056399,3.60273796791468,1.7844566022214277
2022-02-01 03:50:00,3913.175666804046,510.9783681612847,-15.866914027150385,5284.488463595581,1.9636894282189712,6.763502673797244,67.85865651995519,3.6009724393256217,1.784030440148207
2022-02-01 04:00:00,3911.43805141943,510.9794631839093,-16.051774578363887,5283.461415878593,1.963090909091041,6.7432566844924295,67.79701439737188,3.6003167420816897,1.784292883587121
2022-02-01 04:10:00,3911.891925133952,511.38633278489647,-16.137122171946782,5283.281102427338,1.9628473879063428,6.716480872069557,67.74244919786548,3.600844097079632,1.7848667215139
2022-02-01 04:20:00,3912.622938708612,511.4169872480804,-16.141112710819677,5283.1437667630025,1.9629954751132532,6.6856754422053015,67.7012447552493,3.602175236528419,1.7852920608804157
2022-02-01 04:30:00,3909.90704278101,511.3944018922597,-16.15623076923185,5280.942421226187,1.9632060880297484,6.660203208556597,67.67549197861416,3.604123406006,1.785758946935537
2022-02-01 04:40:00,3906.609411764968,510.9008774167351,-16.114248046072653,5277.7308696013415,1.9628099547512627,6.6524640065821,67.65230728095887,3.6058531468533896,1.786713698066759
2022-02-01 04:50:00,3903.570262443701,510.90805100784985,-16.04216083916191,5274.176798025857,1.9624450843275685,6.6600547099963325,67.63479555738833,3.607796791444092,1.788192513369104
2022-02-01 05:00:00,3899.903073632512,510.33260592352246,-15.95249321267075,5269.904456602575,1.9619625668450509,6.675235294118094,67.61797449609668,3.609605512135165,1.7898860551214697
2022-02-01 05:10:00,3896.416187577391,510.27299794326746,-15.861802139038492,5265.4917379682665,1.961353352529955,6.694943644591151,67.59586096257138,3.61173303167445,1.7916688605513336
2022-02-01 05:20:00,3894.2564068287256,509.812332373543,-15.780508021391432,5261.975275607099,1.9611645413411436,6.719537227478853,67.58515220074497,3.614606334841871,1.7934047716990091
2022-02-01 05:30:00,3894.631355820911,510.16770670509385,-15.68629535170816,5260.26720362026,1.961229946524196,6.737535170712094,67.58790209790664,3.617925545043434,1.7950600575895896
2022-02-01 05:40:00,3897.415126285741,510.0352990539214,-15.56810201563247,5260.708544632193,1.961932538050316,6.754143973673838,67.60697902098357,3.620967503085392,1.795897161661988
2022-02-01 05:50:00,3902.380270670767,510.4837622377965,-15.428024681202182,5263.737395722278,1.9632780748664416,6.759874948581283,67.65590703414688,3.6233928424519086,1.7958185931716548
2022-02-01 06:00:00,3906.2866659813394,510.53227355001366,-15.316234471411969,5266.369851913144,1.9643710407241133,6.764069930070382,67.71426655697697,3.62493788564401,1.7953994241054267
2022-02-01 06:10:00,3908.667471411204,510.665738379302,-15.229545865899828,5267.868683669624,1.964894693541884,6.767832579185972,67.75951295763515,3.6253171534350415,1.795059646236237
2022-02-01 06:20:00,3907.2704578365433,510.4677309749417,-15.224779103250713,5266.963405183405,1.9649720279721592,6.760986425339819,67.76939860140313,3.6247313862610406,1.7949432332374713
2022-02-01 06:30:00,3901.810481283684,509.939113122206,-15.303390785685927,5263.386114767937,1.9644849856027644,6.74189551624891,67.74084821061744,3.623585767174245,1.794986013986134
2022-02-01 06:40:00,3893.419584944728,509.2673928424858,-15.453051007816748,5258.28541587859,1.9631349238997609,6.714335664336115,67.67495475113574,3.621624434389383,1.7951513780338515
2022-02-01 06:50:00,3886.139137803633,508.7576877828395,-15.543576306047935,5253.465007816067,1.961709173179893,6.6957560674624,67.59348786508063,3.620058412176302,1.7955824763473027
2022-02-01 07:00:00,3881.423856849293,508.5669029206428,-15.532350061704047,5249.907023858847,1.9604310983135835,6.682013574661082,67.51341834636403,3.618613739202217,1.7960000000001204
2022-02-01 07:10:00,3878.039301110914,508.4435684903672,-15.466474290416503,5247.960143974025,1.959118058412308,6.670475935829324,67.434789387088,3.617433566433809,1.7966038667216344
2022-02-01 07:20:00,3877.532780337569,508.9428519128272,-15.44290662279001,5247.881353352881,1.958332784862328,6.655148087207356,67.3661085972896,3.616849033319864,1.7970695187166978
2022-02-01 07:30:00,3877.724152612353,509.0316338955502,-15.51880995475217,5248.274278897924,1.9580559440560756,6.633176059235328,67.32014973262484,3.616755656108839,1.7972472233649912
2022-02-01 07:40:00,3878.870322089935,509.5334644179691,-15.677169888935648,5249.350631427747,1.957922665569856,6.607010695187609,67.28202509255902,3.616491155903163,1.7972245989306022
